NUM_PARTICIO;ID_EMPRESA;ANY_FACTURA;NUM_FACTURA;MOM_SIT_FACT;TIP_SIT_FACT;CAUSA_SIT_FACT
1;AB;2022;433;2022-07-05 10:00:00;02;CE
1;AB;2022;433;2022-08-03 10:00:00;03;CO
1;AB;2022;434;2022-08-04 08:00:00;00;FC
1;AB;2022;434;2022-08-04 10:00:00;01;EM
1;AB;2022;434;2022-08-05 10:00:00;02;CE
1;AB;2022;434;2022-09-01 10:00:00;03;CO
1;AB;2022;435;2022-09-04 08:00:00;00;FC
1;AB;2022;435;2022-09-04 10:00:00;01;EM
1;AB;2022;435;2022-09-05 10:00:00;02;CE
1;AB;2022;435;2022-09-14 10:00:00;03;CO
1;AB;2022;436;2022-10-04 08:00:00;00;FC
1;AB;2022;436;2022-10-04 10:00:00;01;EM
1;AB;2022;436;2022-10-05 10:00:00;02;CE
1;AB;2022;436;2022-10-18 10:00:00;03;CO
1;AB;2022;437;2022-11-04 08:00:00;00;FC
1;AB;2022;437;2022-11-04 10:00:00;01;EM
1;AB;2022;437;2022-11-05 10:00:00;02;CE
1;AB;2022;437;2022-11-26 10:00:00;03;CO
1;AB;2022;438;2022-12-04 08:00:00;00;FC
1;AB;2022;438;2022-12-04 10:00:00;01;EM
1;AB;2022;438;2022-12-05 10:00:00;02;CE
1;AB;2022;438;2023-01-02 10:00:00;03;CO
1;AB;2023;579;2023-01-04 08:00:00;00;FC
1;AB;2023;579;2023-01-04 10:00:00;01;EM
1;AB;2023;579;2023-01-05 10:00:00;02;CE
1;AB;2023;579;2023-01-26 10:00:00;03;CO
1;AB;2023;580;2023-02-04 08:00:00;00;FC
1;AB;2023;580;2023-02-04 10:00:00;01;EM
1;AB;2023;580;2023-02-05 10:00:00;02;CE
1;AB;2023;580;2023-03-07 10:00:00;03;CO
1;AB;2023;581;2023-03-04 08:00:00;00;FC
1;AB;2023;581;2023-03-04 10:00:00;01;EM
1;AB;2023;581;2023-03-05 10:00:00;02;CE
1;AB;2023;581;2023-04-02 10:00:00;03;CO
1;AB;2023;582;2023-04-04 08:00:00;00;FC
1;AB;2023;582;2023-04-04 10:00:00;01;EM
1;AB;2023;582;2023-04-05 10:00:00;02;CE
1;AB;2023;582;2023-04-27 10:00:00;03;CO
1;AB;2023;583;2023-05-04 08:00:00;00;FC
1;AB;2023;583;2023-05-04 10:00:00;01;EM
1;AB;2023;583;2023-05-05 10:00:00;02;CE
1;AB;2023;583;2023-05-30 10:00:00;03;CO
1;AB;2023;584;2023-06-04 08:00:00;00;FC
1;AB;2023;584;2023-06-04 10:00:00;01;EM
1;AB;2023;584;2023-06-05 10:00:00;02;CE
1;AB;2023;584;2023-06-25 10:00:00;03;CO
1;AB;2023;585;2023-07-04 08:00:00;00;FC
1;AB;2023;585;2023-07-04 10:00:00;01;EM
1;AB;2023;585;2023-07-05 10:00:00;02;CE
1;AB;2023;585;2023-07-18 10:00:00;03;CO
1;AB;2023;586;2023-08-04 08:00:00;00;FC
1;AB;2023;586;2023-08-04 10:00:00;01;EM
1;AB;2023;586;2023-08-05 10:00:00;02;CE
1;AB;2023;586;2023-08-17 10:00:00;03;CO
1;AB;2023;587;2023-09-04 08:00:00;00;FC
1;AB;2023;587;2023-09-04 10:00:00;01;EM
1;AB;2023;587;2023-09-05 10:00:00;02;CE
1;AB;2023;587;2023-10-01 10:00:00;03;CO
1;AB;2023;588;2023-10-04 08:00:00;00;FC
1;AB;2023;588;2023-10-04 10:00:00;01;EM
1;AB;2023;588;2023-10-05 10:00:00;02;CE
1;AB;2023;588;2023-10-22 10:00:00;03;CO
1;AB;2023;589;2023-11-04 08:00:00;00;FC
1;AB;2023;589;2023-11-04 10:00:00;01;EM
1;AB;2023;589;2023-11-05 10:00:00;02;CE
1;AB;2023;589;2023-11-29 10:00:00;03;CO
1;AB;2023;590;2023-12-04 08:00:00;00;FC
1;AB;2023;590;2023-12-04 10:00:00;01;EM
1;AB;2023;590;2023-12-05 10:00:00;02;CE
1;AB;2023;590;2023-12-31 10:00:00;03;CO
1;AB;2024;736;2024-01-04 08:00:00;00;FC
1;AB;2024;736;2024-01-04 10:00:00;01;EM
1;AB;2024;736;2024-01-05 10:00:00;02;CE
1;AB;2024;736;2024-01-22 10:00:00;03;CO
1;AB;2024;737;2024-02-04 08:00:00;00;FC
1;AB;2024;737;2024-02-04 10:00:00;01;EM
1;AB;2024;737;2024-02-05 10:00:00;02;CE
1;AB;2024;737;2024-02-15 10:00:00;03;CO
1;AB;2024;738;2024-03-04 08:00:00;00;FC
1;AB;2024;738;2024-03-04 10:00:00;01;EM
1;AB;2024;738;2024-03-05 10:00:00;02;CE
1;AB;2024;738;2024-03-16 10:00:00;03;CO
1;AB;2024;739;2024-04-04 08:00:00;00;FC
1;AB;2024;739;2024-04-04 10:00:00;01;EM
1;AB;2024;739;2024-04-05 10:00:00;02;CE
1;AB;2024;739;2024-04-26 10:00:00;03;CO
1;AB;2024;740;2024-05-04 08:00:00;00;FC
1;AB;2024;740;2024-05-04 10:00:00;01;EM
1;AB;2024;740;2024-05-05 10:00:00;02;CE
1;AB;2024;740;2024-05-24 10:00:00;03;CO
1;AB;2024;741;2024-06-04 08:00:00;00;FC
1;AB;2024;741;2024-06-04 10:00:00;01;EM
1;AB;2024;741;2024-06-05 10:00:00;02;CE
1;AB;2024;741;2024-06-14 10:00:00;03;CO
1;AB;2024;742;2024-07-04 08:00:00;00;FC
1;AB;2024;742;2024-07-04 10:00:00;01;EM
1;AB;2024;742;2024-07-05 10:00:00;02;CE
1;AB;2024;742;2024-07-19 10:00:00;03;CO
1;AB;2024;743;2024-08-04 08:00:00;00;FC
1;AB;2024;743;2024-08-04 10:00:00;01;EM
1;AB;2024;743;2024-08-05 10:00:00;02;CE
1;AB;2024;743;2024-08-31 10:00:00;03;CO
1;AB;2024;744;2024-09-04 08:00:00;00;FC
1;AB;2024;744;2024-09-04 10:00:00;01;EM
1;AB;2024;744;2024-09-05 10:00:00;02;CE
1;AB;2024;744;2024-09-24 10:00:00;03;CO
1;AB;2024;745;2024-10-04 08:00:00;00;FC
1;AB;2024;745;2024-10-04 10:00:00;01;EM
1;AB;2024;745;2024-10-05 10:00:00;02;CE
1;AB;2024;745;2024-10-21 10:00:00;03;CO
1;AB;2024;746;2024-11-04 08:00:00;00;FC
1;AB;2024;746;2024-11-04 10:00:00;01;EM
1;AB;2024;746;2024-11-05 10:00:00;02;CE
1;AB;2024;746;2024-11-28 10:00:00;03;CO
1;AB;2024;747;2024-12-04 08:00:00;00;FC
1;AB;2024;747;2024-12-04 10:00:00;01;EM
1;AB;2024;747;2024-12-05 10:00:00;02;CE
1;AB;2024;747;2024-12-16 10:00:00;03;CO
1;AB;2025;889;2025-01-04 08:00:00;00;FC
1;AB;2025;889;2025-01-04 10:00:00;01;EM
1;AB;2025;889;2025-01-05 10:00:00;02;CE
1;AB;2025;889;2025-01-10 10:00:00;03;CO
1;AB;2025;890;2025-02-04 08:00:00;00;FC
1;AB;2025;890;2025-02-04 10:00:00;01;EM
1;AB;2025;890;2025-02-05 10:00:00;02;CE
1;AB;2025;890;2025-03-05 10:00:00;03;CO
1;AB;2025;891;2025-03-04 08:00:00;00;FC
1;AB;2025;891;2025-03-04 10:00:00;01;EM
1;AB;2025;891;2025-03-05 10:00:00;02;CE
1;AB;2025;891;2025-03-22 10:00:00;03;CO
1;AB;2025;892;2025-04-04 08:00:00;00;FC
1;AB;2025;892;2025-04-04 10:00:00;01;EM
1;AB;2025;892;2025-04-05 10:00:00;02;CE
1;AB;2025;892;2025-05-02 10:00:00;03;CO
1;AB;2025;893;2025-05-04 08:00:00;00;FC
1;AB;2025;893;2025-05-04 10:00:00;01;EM
1;AB;2025;893;2025-05-05 10:00:00;02;CE
1;AB;2025;893;2025-05-29 10:00:00;03;CO
1;AB;2025;894;2025-06-04 08:00:00;00;FC
1;AB;2025;894;2025-06-04 10:00:00;01;EM
1;AB;2025;894;2025-06-05 10:00:00;02;CE
1;AB;2025;894;2025-06-14 10:00:00;03;CO
1;AB;2025;895;2025-07-04 08:00:00;00;FC
1;AB;2025;895;2025-07-04 10:00:00;01;EM
1;AB;2025;895;2025-07-05 10:00:00;02;CE
1;AB;2025;895;2025-07-13 10:00:00;03;CO
1;AB;2025;896;2025-08-04 08:00:00;00;FC
1;AB;2025;896;2025-08-04 10:00:00;01;EM
1;AB;2025;897;2025-09-04 08:00:00;00;FC
1;AB;2025;897;2025-09-04 10:00:00;01;EM
1;AB;2025;897;2025-09-05 10:00:00;02;CE
1;AB;2025;897;2025-10-03 10:00:00;03;CO
1;AB;2025;898;2025-10-04 08:00:00;00;FC
1;AB;2025;898;2025-10-04 10:00:00;01;EM
1;AB;2025;898;2025-10-05 10:00:00;02;CE
1;AB;2025;898;2025-10-23 10:00:00;03;CO
1;AB;2025;899;2025-11-04 08:00:00;00;FC
1;AB;2025;899;2025-11-04 10:00:00;01;EM
1;AB;2025;899;2025-11-05 10:00:00;02;CE
1;AB;2025;899;2025-11-25 10:00:00;03;CO
1;AB;2025;900;2025-12-04 08:00:00;00;FC
1;AB;2025;900;2025-12-04 10:00:00;01;EM
1;AB;2025;900;2025-12-05 10:00:00;02;CE
1;AB;2025;900;2025-12-19 10:00:00;03;CO
1;AB;2026;618;2026-01-04 08:00:00;00;FC
1;AB;2026;618;2026-01-04 10:00:00;01;EM
1;AB;2026;618;2026-01-05 10:00:00;02;CE
1;AB;2026;618;2026-01-22 10:00:00;03;CO
1;AB;2026;619;2026-02-04 08:00:00;00;FC
1;AB;2026;619;2026-02-04 10:00:00;01;EM
1;AB;2026;619;2026-02-05 10:00:00;02;CE
1;AB;2026;619;2026-02-11 10:00:00;03;CO
1;AB;2026;620;2026-03-04 08:00:00;00;FC
1;AB;2026;620;2026-03-04 10:00:00;01;EM
1;AB;2026;620;2026-03-05 10:00:00;02;CE
1;AB;2026;620;2026-04-01 10:00:00;03;CO
1;AB;2026;621;2026-04-04 08:00:00;00;FC
1;AB;2026;621;2026-04-04 10:00:00;01;EM
1;AB;2026;621;2026-04-05 10:00:00;02;CE
1;AB;2026;621;2026-04-20 10:00:00;03;CO
1;AB;2026;622;2026-05-04 08:00:00;00;FC
1;AB;2026;622;2026-05-04 10:00:00;01;EM
1;AB;2026;623;2026-06-04 08:00:00;00;FC
1;AB;2026;623;2026-06-04 10:00:00;01;EM
1;AB;2026;623;2026-06-05 10:00:00;02;CE
1;AB;2026;623;2026-06-15 10:00:00;03;CO
1;AB;2026;624;2026-07-04 08:00:00;00;FC
1;AB;2026;624;2026-07-04 10:00:00;01;EM
1;AB;2026;624;2026-07-05 10:00:00;02;CE
1;AB;2026;624;2026-08-01 10:00:00;03;CO
1;AB;2026;625;2026-08-04 08:00:00;00;FC
1;AB;2026;625;2026-08-04 10:00:00;01;EM
1;AB;2026;625;2026-08-05 10:00:00;02;CE
1;AB;2026;625;2026-08-16 10:00:00;03;CO
1;AB;2022;439;2022-03-14 08:00:00;00;FC
1;AB;2022;439;2022-03-14 10:00:00;01;EM
1;AB;2022;439;2022-03-15 10:00:00;02;CE
1;AB;2022;439;2022-04-10 10:00:00;03;CO
1;AB;2022;440;2022-04-14 08:00:00;00;FC
1;AB;2022;440;2022-04-14 10:00:00;01;EM
1;AB;2022;440;2022-04-15 10:00:00;02;CE
1;AB;2022;440;2022-04-28 10:00:00;03;CO
1;AB;2022;441;2022-05-14 08:00:00;00;FC
1;AB;2022;441;2022-05-14 10:00:00;01;EM
1;AB;2022;441;2022-05-15 10:00:00;02;CE
1;AB;2022;441;2022-05-30 10:00:00;03;CO
1;AB;2022;442;2022-06-14 08:00:00;00;FC
1;AB;2022;442;2022-06-14 10:00:00;01;EM
1;AB;2022;442;2022-06-15 10:00:00;02;CE
1;AB;2022;442;2022-07-01 10:00:00;03;CO
1;AB;2022;443;2022-07-14 08:00:00;00;FC
1;AB;2022;443;2022-07-14 10:00:00;01;EM
1;AB;2022;443;2022-07-15 10:00:00;02;CE
1;AB;2022;443;2022-07-28 10:00:00;03;CO
1;AB;2022;444;2022-08-14 08:00:00;00;FC
1;AB;2022;444;2022-08-14 10:00:00;01;EM
1;AB;2022;444;2022-08-15 10:00:00;02;CE
1;AB;2022;444;2022-08-28 10:00:00;03;CO
1;AB;2022;445;2022-09-14 08:00:00;00;FC
1;AB;2022;445;2022-09-14 10:00:00;01;EM
1;AB;2022;445;2022-09-15 10:00:00;02;CE
1;AB;2022;445;2022-09-26 10:00:00;03;CO
1;AB;2022;446;2022-10-14 08:00:00;00;FC
1;AB;2022;446;2022-10-14 10:00:00;01;EM
1;AB;2022;446;2022-10-15 10:00:00;02;CE
1;AB;2022;446;2022-10-29 10:00:00;03;CO
1;AB;2022;447;2022-11-14 08:00:00;00;FC
1;AB;2022;447;2022-11-14 10:00:00;01;EM
1;AB;2022;447;2022-11-15 10:00:00;02;CE
1;AB;2022;447;2022-11-21 10:00:00;03;CO
1;AB;2022;448;2022-12-14 08:00:00;00;FC
1;AB;2022;448;2022-12-14 10:00:00;01;EM
1;AB;2022;448;2022-12-15 10:00:00;02;CE
1;AB;2022;448;2022-12-20 10:00:00;03;CO
1;AB;2023;591;2023-01-14 08:00:00;00;FC
1;AB;2023;591;2023-01-14 10:00:00;01;EM
1;AB;2023;591;2023-01-15 10:00:00;02;CE
1;AB;2023;591;2023-01-31 10:00:00;03;CO
1;AB;2023;592;2023-02-14 08:00:00;00;FC
1;AB;2023;592;2023-02-14 10:00:00;01;EM
1;AB;2023;592;2023-02-15 10:00:00;02;CE
1;AB;2023;592;2023-03-06 10:00:00;03;CO
1;AB;2023;593;2023-03-14 08:00:00;00;FC
1;AB;2023;593;2023-03-14 10:00:00;01;EM
1;AB;2023;593;2023-03-15 10:00:00;02;CE
1;AB;2023;593;2023-03-21 10:00:00;03;CO
1;AB;2023;594;2023-04-14 08:00:00;00;FC
1;AB;2023;594;2023-04-14 10:00:00;01;EM
1;AB;2023;594;2023-04-15 10:00:00;02;CE
1;AB;2023;594;2023-05-02 10:00:00;03;CO
1;AB;2023;595;2023-05-14 08:00:00;00;FC
1;AB;2023;595;2023-05-14 10:00:00;01;EM
1;AB;2023;595;2023-05-15 10:00:00;02;CE
1;AB;2023;595;2023-06-07 10:00:00;03;CO
1;AB;2023;596;2023-06-14 08:00:00;00;FC
1;AB;2023;596;2023-06-14 10:00:00;01;EM
1;AB;2023;596;2023-06-15 10:00:00;02;CE
1;AB;2023;596;2023-07-04 10:00:00;03;CO
1;AB;2023;597;2023-07-14 08:00:00;00;FC
1;AB;2023;597;2023-07-14 10:00:00;01;EM
1;AB;2023;597;2023-07-15 10:00:00;02;CE
1;AB;2023;597;2023-08-14 10:00:00;03;CO
1;AB;2023;598;2023-08-14 08:00:00;00;FC
1;AB;2023;598;2023-08-14 10:00:00;01;EM
1;AB;2023;598;2023-08-15 10:00:00;02;CE
1;AB;2023;598;2023-08-30 10:00:00;03;CO
1;AB;2023;599;2023-09-14 08:00:00;00;FC
1;AB;2023;599;2023-09-14 10:00:00;01;EM
1;AB;2023;599;2023-09-15 10:00:00;02;CE
1;AB;2023;599;2023-10-12 10:00:00;03;CO
1;AB;2023;600;2023-10-14 08:00:00;00;FC
1;AB;2023;600;2023-10-14 10:00:00;01;EM
1;AB;2023;600;2023-10-15 10:00:00;02;CE
1;AB;2023;600;2023-11-14 10:00:00;03;CO
1;AB;2023;601;2023-11-14 08:00:00;00;FC
1;AB;2023;601;2023-11-14 10:00:00;01;EM
1;AB;2023;601;2023-11-15 10:00:00;02;CE
1;AB;2023;601;2023-11-21 10:00:00;03;CO
1;AB;2023;602;2023-12-14 08:00:00;00;FC
1;AB;2023;602;2023-12-14 10:00:00;01;EM
1;AB;2023;602;2023-12-15 10:00:00;02;CE
1;AB;2023;602;2024-01-11 10:00:00;03;CO
1;AB;2024;748;2024-01-14 08:00:00;00;FC
1;AB;2024;748;2024-01-14 10:00:00;01;EM
1;AB;2024;748;2024-01-15 10:00:00;02;CE
1;AB;2024;748;2024-01-22 10:00:00;03;CO
1;AB;2024;749;2024-02-14 08:00:00;00;FC
1;AB;2024;749;2024-02-14 10:00:00;01;EM
1;AB;2024;749;2024-02-15 10:00:00;02;CE
1;AB;2024;749;2024-02-27 10:00:00;03;CO
1;AB;2024;750;2024-03-14 08:00:00;00;FC
1;AB;2024;750;2024-03-14 10:00:00;01;EM
1;AB;2024;750;2024-03-15 10:00:00;02;CE
1;AB;2024;750;2024-04-06 10:00:00;03;CO
1;AB;2024;751;2024-04-14 08:00:00;00;FC
1;AB;2024;751;2024-04-14 10:00:00;01;EM
1;AB;2024;751;2024-04-15 10:00:00;02;CE
1;AB;2024;751;2024-04-24 10:00:00;03;CO
1;AB;2024;752;2024-05-14 08:00:00;00;FC
1;AB;2024;752;2024-05-14 10:00:00;01;EM
1;AB;2024;752;2024-05-15 10:00:00;02;CE
1;AB;2024;752;2024-05-29 10:00:00;03;CO
1;AB;2024;753;2024-06-14 08:00:00;00;FC
1;AB;2024;753;2024-06-14 10:00:00;01;EM
1;AB;2024;753;2024-06-15 10:00:00;02;CE
1;AB;2024;753;2024-07-10 10:00:00;03;CO
1;AB;2024;754;2024-07-14 08:00:00;00;FC
1;AB;2024;754;2024-07-14 10:00:00;01;EM
1;AB;2024;754;2024-07-15 10:00:00;02;CE
1;AB;2024;754;2024-08-04 10:00:00;03;CO
1;AB;2024;755;2024-08-14 08:00:00;00;FC
1;AB;2024;755;2024-08-14 10:00:00;01;EM
1;AB;2024;755;2024-08-15 10:00:00;02;CE
1;AB;2024;755;2024-09-11 10:00:00;03;CO
1;AB;2024;756;2024-09-14 08:00:00;00;FC
1;AB;2024;756;2024-09-14 10:00:00;01;EM
1;AB;2024;756;2024-09-15 10:00:00;02;CE
1;AB;2024;756;2024-09-26 10:00:00;03;CO
1;AB;2024;757;2024-10-14 08:00:00;00;FC
1;AB;2024;757;2024-10-14 10:00:00;01;EM
1;AB;2024;757;2024-10-15 10:00:00;02;CE
1;AB;2024;757;2024-10-23 10:00:00;03;CO
1;AB;2024;758;2024-11-14 08:00:00;00;FC
1;AB;2024;758;2024-11-14 10:00:00;01;EM
1;AB;2024;758;2024-11-15 10:00:00;02;CE
1;AB;2024;758;2024-12-10 10:00:00;03;CO
1;AB;2024;759;2024-12-14 08:00:00;00;FC
1;AB;2024;759;2024-12-14 10:00:00;01;EM
1;AB;2024;759;2024-12-15 10:00:00;02;CE
1;AB;2024;759;2025-01-10 10:00:00;03;CO
1;AB;2025;901;2025-01-14 08:00:00;00;FC
1;AB;2025;901;2025-01-14 10:00:00;01;EM
1;AB;2025;901;2025-01-15 10:00:00;02;CE
1;AB;2025;901;2025-01-31 10:00:00;03;CO
1;AB;2025;902;2025-02-14 08:00:00;00;FC
1;AB;2025;902;2025-02-14 10:00:00;01;EM
1;AB;2025;902;2025-02-15 10:00:00;02;CE
1;AB;2025;902;2025-02-24 10:00:00;03;CO
1;AB;2025;903;2025-03-14 08:00:00;00;FC
1;AB;2025;903;2025-03-14 10:00:00;01;EM
1;AB;2025;903;2025-03-15 10:00:00;02;CE
1;AB;2025;903;2025-03-26 10:00:00;03;CO
1;AB;2025;904;2025-03-17 08:00:00;00;FC
1;AB;2025;904;2025-03-17 10:00:00;01;EM
1;AB;2025;904;2025-03-18 10:00:00;02;CE
1;AB;2025;904;2025-03-26 10:00:00;03;CO
1;AB;2023;603;2023-04-14 08:00:00;00;FC
1;AB;2023;603;2023-04-14 10:00:00;01;EM
1;AB;2023;603;2023-04-15 10:00:00;02;CE
1;AB;2023;603;2023-04-26 10:00:00;03;CO
1;AB;2023;604;2023-05-14 08:00:00;00;FC
1;AB;2023;604;2023-05-14 10:00:00;01;EM
1;AB;2023;604;2023-05-15 10:00:00;02;CE
1;AB;2023;604;2023-05-25 10:00:00;03;CO
1;AB;2023;605;2023-06-14 08:00:00;00;FC
1;AB;2023;605;2023-06-14 10:00:00;01;EM
1;AB;2023;605;2023-06-15 10:00:00;02;CE
1;AB;2023;605;2023-06-30 10:00:00;03;CO
1;AB;2023;606;2023-07-14 08:00:00;00;FC
1;AB;2023;606;2023-07-14 10:00:00;01;EM
1;AB;2023;606;2023-07-15 10:00:00;02;CE
1;AB;2023;606;2023-08-02 10:00:00;03;CO
1;AB;2023;607;2023-08-14 08:00:00;00;FC
1;AB;2023;607;2023-08-14 10:00:00;01;EM
1;AB;2023;607;2023-08-15 10:00:00;02;CE
1;AB;2023;607;2023-08-28 10:00:00;03;CO
1;AB;2023;608;2023-09-14 08:00:00;00;FC
1;AB;2023;608;2023-09-14 10:00:00;01;EM
1;AB;2023;608;2023-09-15 10:00:00;02;CE
1;AB;2023;608;2023-10-06 10:00:00;03;CO
1;AB;2023;609;2023-10-14 08:00:00;00;FC
1;AB;2023;609;2023-10-14 10:00:00;01;EM
1;AB;2023;609;2023-10-15 10:00:00;02;CE
1;AB;2023;609;2023-10-23 10:00:00;03;CO
1;AB;2023;610;2023-11-14 08:00:00;00;FC
1;AB;2023;610;2023-11-14 10:00:00;01;EM
1;AB;2023;610;2023-11-15 10:00:00;02;CE
1;AB;2023;610;2023-12-01 10:00:00;03;CO
1;AB;2023;611;2023-12-14 08:00:00;00;FC
1;AB;2023;611;2023-12-14 10:00:00;01;EM
1;AB;2023;611;2023-12-15 10:00:00;02;CE
1;AB;2023;611;2024-01-11 10:00:00;03;CO
1;AB;2024;760;2024-01-14 08:00:00;00;FC
1;AB;2024;760;2024-01-14 10:00:00;01;EM
1;AB;2024;760;2024-01-15 10:00:00;02;CE
1;AB;2024;760;2024-02-04 10:00:00;03;CO
1;AB;2024;761;2024-02-14 08:00:00;00;FC
1;AB;2024;761;2024-02-14 10:00:00;01;EM
1;AB;2024;761;2024-02-15 10:00:00;02;CE
1;AB;2024;761;2024-02-22 10:00:00;03;CO
1;AB;2024;762;2024-03-14 08:00:00;00;FC
1;AB;2024;762;2024-03-14 10:00:00;01;EM
1;AB;2024;762;2024-03-15 10:00:00;02;CE
1;AB;2024;762;2024-04-08 10:00:00;03;CO
1;AB;2024;763;2024-04-14 08:00:00;00;FC
1;AB;2024;763;2024-04-14 10:00:00;01;EM
1;AB;2024;763;2024-04-15 10:00:00;02;CE
1;AB;2024;763;2024-05-06 10:00:00;03;CO
1;AB;2024;764;2024-05-14 08:00:00;00;FC
1;AB;2024;764;2024-05-14 10:00:00;01;EM
1;AB;2024;764;2024-05-15 10:00:00;02;CE
1;AB;2024;764;2024-06-06 10:00:00;03;CO
1;AB;2024;765;2024-06-14 08:00:00;00;FC
1;AB;2024;765;2024-06-14 10:00:00;01;EM
1;AB;2024;765;2024-06-15 10:00:00;02;CE
1;AB;2024;765;2024-07-04 10:00:00;03;CO
1;AB;2024;766;2024-07-14 08:00:00;00;FC
1;AB;2024;766;2024-07-14 10:00:00;01;EM
1;AB;2024;766;2024-07-15 10:00:00;02;CE
1;AB;2024;766;2024-07-30 10:00:00;03;CO
1;AB;2024;767;2024-08-14 08:00:00;00;FC
1;AB;2024;767;2024-08-14 10:00:00;01;EM
1;AB;2024;767;2024-08-15 10:00:00;02;CE
1;AB;2024;767;2024-09-13 10:00:00;03;CO
1;AB;2024;768;2024-09-14 08:00:00;00;FC
1;AB;2024;768;2024-09-14 10:00:00;01;EM
1;AB;2024;768;2024-09-15 10:00:00;02;CE
1;AB;2024;768;2024-10-08 10:00:00;03;CO
1;AB;2024;769;2024-10-14 08:00:00;00;FC
1;AB;2024;769;2024-10-14 10:00:00;01;EM
1;AB;2024;769;2024-10-15 10:00:00;02;CE
1;AB;2024;769;2024-11-06 10:00:00;03;CO
1;AB;2024;770;2024-11-14 08:00:00;00;FC
1;AB;2024;770;2024-11-14 10:00:00;01;EM
1;AB;2024;770;2024-11-15 10:00:00;02;CE
1;AB;2024;770;2024-12-12 10:00:00;03;CO
1;AB;2024;771;2024-12-14 08:00:00;00;FC
1;AB;2024;771;2024-12-14 10:00:00;01;EM
1;AB;2024;771;2024-12-15 10:00:00;02;CE
1;AB;2024;771;2025-01-12 10:00:00;03;CO
1;AB;2025;905;2025-01-14 08:00:00;00;FC
1;AB;2025;905;2025-01-14 10:00:00;01;EM
1;AB;2025;905;2025-01-15 10:00:00;02;CE
1;AB;2025;905;2025-02-06 10:00:00;03;CO
1;AB;2025;906;2025-02-14 08:00:00;00;FC
1;AB;2025;906;2025-02-14 10:00:00;01;EM
1;AB;2025;906;2025-02-15 10:00:00;02;CE
1;AB;2025;906;2025-02-23 10:00:00;03;CO
1;AB;2025;907;2025-03-14 08:00:00;00;FC
1;AB;2025;907;2025-03-14 10:00:00;01;EM
1;AB;2025;907;2025-03-15 10:00:00;02;CE
1;AB;2025;907;2025-04-05 10:00:00;03;CO
1;AB;2025;908;2025-04-14 08:00:00;00;FC
1;AB;2025;908;2025-04-14 10:00:00;01;EM
1;AB;2025;908;2025-04-15 10:00:00;02;CE
1;AB;2025;908;2025-05-07 10:00:00;03;CO
1;AB;2025;909;2025-04-20 08:00:00;00;FC
1;AB;2025;909;2025-04-20 10:00:00;01;EM
1;AB;2025;909;2025-04-21 10:00:00;02;CE
1;AB;2025;909;2025-04-28 10:00:00;03;CO
1;AB;2024;772;2024-05-14 08:00:00;00;FC
1;AB;2024;772;2024-05-14 10:00:00;01;EM
1;AB;2024;772;2024-05-15 10:00:00;02;CE
1;AB;2024;772;2024-06-07 10:00:00;03;CO
1;AB;2024;773;2024-06-14 08:00:00;00;FC
1;AB;2024;773;2024-06-14 10:00:00;01;EM
1;AB;2024;773;2024-06-15 10:00:00;02;CE
1;AB;2024;773;2024-07-09 10:00:00;03;CO
1;AB;2024;774;2024-07-14 08:00:00;00;FC
1;AB;2024;774;2024-07-14 10:00:00;01;EM
1;AB;2024;774;2024-07-15 10:00:00;05;CN
1;AB;2024;775;2024-08-14 08:00:00;00;FC
1;AB;2024;775;2024-08-14 10:00:00;01;EM
1;AB;2024;775;2024-08-15 10:00:00;02;CE
1;AB;2024;775;2024-09-07 10:00:00;03;CO
1;AB;2024;776;2024-09-14 08:00:00;00;FC
1;AB;2024;776;2024-09-14 10:00:00;01;EM
1;AB;2024;776;2024-09-15 10:00:00;02;CE
1;AB;2024;776;2024-10-05 10:00:00;03;CO
1;AB;2024;777;2024-10-14 08:00:00;00;FC
1;AB;2024;777;2024-10-14 10:00:00;01;EM
1;AB;2024;777;2024-10-15 10:00:00;02;CE
1;AB;2024;777;2024-11-03 10:00:00;03;CO
1;AB;2024;778;2024-11-14 08:00:00;00;FC
1;AB;2024;778;2024-11-14 10:00:00;01;EM
1;AB;2024;778;2024-11-15 10:00:00;02;CE
1;AB;2024;778;2024-11-25 10:00:00;03;CO
1;AB;2024;779;2024-12-14 08:00:00;00;FC
1;AB;2024;779;2024-12-14 10:00:00;01;EM
1;AB;2024;779;2024-12-15 10:00:00;02;CE
1;AB;2024;779;2024-12-24 10:00:00;03;CO
1;AB;2025;910;2025-01-14 08:00:00;00;FC
1;AB;2025;910;2025-01-14 10:00:00;01;EM
1;AB;2025;910;2025-01-15 10:00:00;02;CE
1;AB;2025;910;2025-02-09 10:00:00;03;CO
1;AB;2025;911;2025-02-14 08:00:00;00;FC
1;AB;2025;911;2025-02-14 10:00:00;01;EM
1;AB;2025;911;2025-02-15 10:00:00;02;CE
1;AB;2025;911;2025-03-07 10:00:00;03;CO
1;AB;2025;912;2025-03-14 08:00:00;00;FC
1;AB;2025;912;2025-03-14 10:00:00;01;EM
1;AB;2025;912;2025-03-15 10:00:00;02;CE
1;AB;2025;912;2025-04-04 10:00:00;03;CO
1;AB;2025;913;2025-04-14 08:00:00;00;FC
1;AB;2025;913;2025-04-14 10:00:00;01;EM
1;AB;2025;913;2025-04-15 10:00:00;02;CE
1;AB;2025;913;2025-05-05 10:00:00;03;CO
