NUM_PARTICIO;ID_EMPRESA;ANY_FACTURA;NUM_FACTURA;NUM_LINEA;NUM_CONCEPTE;BASE_CONCEPTE;TIP_TAXA_CONCEP;PREU_CONCEPTE;IMP_CONCEPTE;IVA_APLICAT_CONC;OBSER_CONCEPTE
1;AB;2023;556;1;CA3;156;M;0.5;78.0;0.0;Canon industrial general
1;AB;2023;556;2;CA4;156;M;1.0;156.0;0.0;Canon industrial especific
1;AB;2023;556;3;CA5;234.0;P;10.0;23.4;10.0;IVA canon
1;AB;2023;556;4;CL1;156;M;0.4;62.4;0.0;Clavegueram tram 1
1;AB;2023;556;5;CL2;141;M;0.6;84.6;0.0;Clavegueram tram 2
1;AB;2023;556;6;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2023;556;7;TAM;1;U;120.0;120.0;0.0;TAMGREM
1;AB;2023;557;1;CA3;157;M;0.5;78.5;0.0;Canon industrial general
1;AB;2023;557;2;CA4;157;M;1.0;157.0;0.0;Canon industrial especific
1;AB;2023;557;3;CA5;235.5;P;10.0;23.55;10.0;IVA canon
1;AB;2023;557;4;CL1;157;M;0.4;62.8;0.0;Clavegueram tram 1
1;AB;2023;557;5;CL2;142;M;0.6;85.2;0.0;Clavegueram tram 2
1;AB;2023;557;6;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2023;557;7;TAM;1;U;120.0;120.0;0.0;TAMGREM
1;AB;2023;558;1;CA3;167;M;0.5;83.5;0.0;Canon industrial general
1;AB;2023;558;2;CA4;167;M;1.0;167.0;0.0;Canon industrial especific
1;AB;2023;558;3;CA5;250.5;P;10.0;25.05;10.0;IVA canon
1;AB;2023;558;4;CL1;167;M;0.4;66.8;0.0;Clavegueram tram 1
1;AB;2023;558;5;CL2;152;M;0.6;91.2;0.0;Clavegueram tram 2
1;AB;2023;558;6;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2023;558;7;TAM;1;U;120.0;120.0;0.0;TAMGREM
1;AB;2023;559;1;CA3;177;M;0.5;88.5;0.0;Canon industrial general
1;AB;2023;559;2;CA4;177;M;1.0;177.0;0.0;Canon industrial especific
1;AB;2023;559;3;CA5;265.5;P;10.0;26.55;10.0;IVA canon
1;AB;2023;559;4;CL1;177;M;0.4;70.8;0.0;Clavegueram tram 1
1;AB;2023;559;5;CL2;162;M;0.6;97.2;0.0;Clavegueram tram 2
1;AB;2023;559;6;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2023;559;7;TAM;1;U;120.0;120.0;0.0;TAMGREM
1;AB;2023;560;1;CA3;191;M;0.5;95.5;0.0;Canon industrial general
1;AB;2023;560;2;CA4;191;M;1.0;191.0;0.0;Canon industrial especific
1;AB;2023;560;3;CA5;286.5;P;10.0;28.65;10.0;IVA canon
1;AB;2023;560;4;CL1;191;M;0.4;76.4;0.0;Clavegueram tram 1
1;AB;2023;560;5;CL2;176;M;0.6;105.6;0.0;Clavegueram tram 2
1;AB;2023;560;6;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2023;560;7;TAM;1;U;120.0;120.0;0.0;TAMGREM
1;AB;2023;561;1;CA3;186;M;0.5;93.0;0.0;Canon industrial general
1;AB;2023;561;2;CA4;186;M;1.0;186.0;0.0;Canon industrial especific
1;AB;2023;561;3;CA5;279.0;P;10.0;27.9;10.0;IVA canon
1;AB;2023;561;4;CL1;186;M;0.4;74.4;0.0;Clavegueram tram 1
1;AB;2023;561;5;CL2;171;M;0.6;102.6;0.0;Clavegueram tram 2
1;AB;2023;561;6;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2023;561;7;TAM;1;U;120.0;120.0;0.0;TAMGREM
1;AB;2023;562;1;CA3;197;M;0.5;98.5;0.0;Canon industrial general
1;AB;2023;562;2;CA4;197;M;1.0;197.0;0.0;Canon industrial especific
1;AB;2023;562;3;CA5;295.5;P;10.0;29.55;10.0;IVA canon
1;AB;2023;562;4;CL1;197;M;0.4;78.8;0.0;Clavegueram tram 1
1;AB;2023;562;5;CL2;182;M;0.6;109.2;0.0;Clavegueram tram 2
1;AB;2023;562;6;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2023;562;7;TAM;1;U;120.0;120.0;0.0;TAMGREM
1;AB;2023;563;1;CA3;167;M;0.5;83.5;0.0;Canon industrial general
1;AB;2023;563;2;CA4;167;M;1.0;167.0;0.0;Canon industrial especific
1;AB;2023;563;3;CA5;250.5;P;10.0;25.05;10.0;IVA canon
1;AB;2023;563;4;CL1;167;M;0.4;66.8;0.0;Clavegueram tram 1
1;AB;2023;563;5;CL2;152;M;0.6;91.2;0.0;Clavegueram tram 2
1;AB;2023;563;6;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2023;563;7;TAM;1;U;120.0;120.0;0.0;TAMGREM
1;AB;2023;564;1;CA3;164;M;0.5;82.0;0.0;Canon industrial general
1;AB;2023;564;2;CA4;164;M;1.0;164.0;0.0;Canon industrial especific
1;AB;2023;564;3;CA5;246.0;P;10.0;24.6;10.0;IVA canon
1;AB;2023;564;4;CL1;164;M;0.4;65.6;0.0;Clavegueram tram 1
1;AB;2023;564;5;CL2;149;M;0.6;89.4;0.0;Clavegueram tram 2
1;AB;2023;564;6;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2023;564;7;TAM;1;U;120.0;120.0;0.0;TAMGREM
1;AB;2024;699;1;CA3;160;M;0.6;96.0;0.0;Canon industrial general
1;AB;2024;699;2;CA4;160;M;1.2;192.0;0.0;Canon industrial especific
1;AB;2024;699;3;CA5;288.0;P;10.0;28.8;10.0;IVA canon
1;AB;2024;699;4;CL1;160;M;0.4;64.0;0.0;Clavegueram tram 1
1;AB;2024;699;5;CL2;145;M;0.6;87.0;0.0;Clavegueram tram 2
1;AB;2024;699;6;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2024;699;7;TAM;1;U;120.0;120.0;0.0;TAMGREM
1;AB;2024;700;1;CA3;150;M;0.6;90.0;0.0;Canon industrial general
1;AB;2024;700;2;CA4;150;M;1.2;180.0;0.0;Canon industrial especific
1;AB;2024;700;3;CA5;270.0;P;10.0;27.0;10.0;IVA canon
1;AB;2024;700;4;CL1;150;M;0.4;60.0;0.0;Clavegueram tram 1
1;AB;2024;700;5;CL2;135;M;0.6;81.0;0.0;Clavegueram tram 2
1;AB;2024;700;6;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2024;700;7;TAM;1;U;120.0;120.0;0.0;TAMGREM
1;AB;2024;701;1;CA3;192;M;0.6;115.2;0.0;Canon industrial general
1;AB;2024;701;2;CA4;192;M;1.2;230.4;0.0;Canon industrial especific
1;AB;2024;701;3;CA5;345.6;P;10.0;34.56;10.0;IVA canon
1;AB;2024;701;4;CL1;192;M;0.4;76.8;0.0;Clavegueram tram 1
1;AB;2024;701;5;CL2;177;M;0.6;106.2;0.0;Clavegueram tram 2
1;AB;2024;701;6;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2024;701;7;TAM;1;U;120.0;120.0;0.0;TAMGREM
1;AB;2024;702;1;CA3;178;M;0.6;106.8;0.0;Canon industrial general
1;AB;2024;702;2;CA4;178;M;1.2;213.6;0.0;Canon industrial especific
1;AB;2024;702;3;CA5;320.4;P;10.0;32.04;10.0;IVA canon
1;AB;2024;702;4;CL1;178;M;0.4;71.2;0.0;Clavegueram tram 1
1;AB;2024;702;5;CL2;163;M;0.6;97.8;0.0;Clavegueram tram 2
1;AB;2024;702;6;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2024;702;7;TAM;1;U;120.0;120.0;0.0;TAMGREM
1;AB;2024;703;1;CA3;178;M;0.6;106.8;0.0;Canon industrial general
1;AB;2024;703;2;CA4;178;M;1.2;213.6;0.0;Canon industrial especific
1;AB;2024;703;3;CA5;320.4;P;10.0;32.04;10.0;IVA canon
1;AB;2024;703;4;CL1;178;M;0.4;71.2;0.0;Clavegueram tram 1
1;AB;2024;703;5;CL2;163;M;0.6;97.8;0.0;Clavegueram tram 2
1;AB;2024;703;6;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2024;703;7;TAM;1;U;120.0;120.0;0.0;TAMGREM
1;AB;2024;704;1;CA3;167;M;0.6;100.2;0.0;Canon industrial general
1;AB;2024;704;2;CA4;167;M;1.2;200.4;0.0;Canon industrial especific
1;AB;2024;704;3;CA5;300.6;P;10.0;30.06;10.0;IVA canon
1;AB;2024;704;4;CL1;167;M;0.4;66.8;0.0;Clavegueram tram 1
1;AB;2024;704;5;CL2;152;M;0.6;91.2;0.0;Clavegueram tram 2
1;AB;2024;704;6;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2024;704;7;TAM;1;U;120.0;120.0;0.0;TAMGREM
1;AB;2024;705;1;CA3;214;M;0.6;128.4;0.0;Canon industrial general
1;AB;2024;705;2;CA4;214;M;1.2;256.8;0.0;Canon industrial especific
1;AB;2024;705;3;CA5;385.2;P;10.0;38.52;10.0;IVA canon
1;AB;2024;705;4;CL1;214;M;0.4;85.6;0.0;Clavegueram tram 1
1;AB;2024;705;5;CL2;199;M;0.6;119.4;0.0;Clavegueram tram 2
1;AB;2024;705;6;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2024;705;7;TAM;1;U;120.0;120.0;0.0;TAMGREM
1;AB;2024;706;1;CA3;190;M;0.6;114.0;0.0;Canon industrial general
1;AB;2024;706;2;CA4;190;M;1.2;228.0;0.0;Canon industrial especific
1;AB;2024;706;3;CA5;342.0;P;10.0;34.2;10.0;IVA canon
1;AB;2024;706;4;CL1;190;M;0.4;76.0;0.0;Clavegueram tram 1
1;AB;2024;706;5;CL2;175;M;0.6;105.0;0.0;Clavegueram tram 2
1;AB;2024;706;6;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2024;706;7;TAM;1;U;120.0;120.0;0.0;TAMGREM
1;AB;2024;707;1;CA3;202;M;0.6;121.2;0.0;Canon industrial general
1;AB;2024;707;2;CA4;202;M;1.2;242.4;0.0;Canon industrial especific
1;AB;2024;707;3;CA5;363.6;P;10.0;36.36;10.0;IVA canon
1;AB;2024;707;4;CL1;202;M;0.4;80.8;0.0;Clavegueram tram 1
1;AB;2024;707;5;CL2;187;M;0.6;112.2;0.0;Clavegueram tram 2
1;AB;2024;707;6;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2024;707;7;TAM;1;U;120.0;120.0;0.0;TAMGREM
1;AB;2024;708;1;CA3;180;M;0.6;108.0;0.0;Canon industrial general
1;AB;2024;708;2;CA4;180;M;1.2;216.0;0.0;Canon industrial especific
1;AB;2024;708;3;CA5;324.0;P;10.0;32.4;10.0;IVA canon
1;AB;2024;708;4;CL1;180;M;0.4;72.0;0.0;Clavegueram tram 1
1;AB;2024;708;5;CL2;165;M;0.6;99.0;0.0;Clavegueram tram 2
1;AB;2024;708;6;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2024;708;7;TAM;1;U;120.0;120.0;0.0;TAMGREM
1;AB;2024;709;1;CA3;168;M;0.6;100.8;0.0;Canon industrial general
1;AB;2024;709;2;CA4;168;M;1.2;201.6;0.0;Canon industrial especific
1;AB;2024;709;3;CA5;302.4;P;10.0;30.24;10.0;IVA canon
1;AB;2024;709;4;CL1;168;M;0.4;67.2;0.0;Clavegueram tram 1
1;AB;2024;709;5;CL2;153;M;0.6;91.8;0.0;Clavegueram tram 2
1;AB;2024;709;6;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2024;709;7;TAM;1;U;120.0;120.0;0.0;TAMGREM
1;AB;2024;710;1;CA3;166;M;0.6;99.6;0.0;Canon industrial general
1;AB;2024;710;2;CA4;166;M;1.2;199.2;0.0;Canon industrial especific
1;AB;2024;710;3;CA5;298.8;P;10.0;29.88;10.0;IVA canon
1;AB;2024;710;4;CL1;166;M;0.4;66.4;0.0;Clavegueram tram 1
1;AB;2024;710;5;CL2;151;M;0.6;90.6;0.0;Clavegueram tram 2
1;AB;2024;710;6;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2024;710;7;TAM;1;U;120.0;120.0;0.0;TAMGREM
1;AB;2025;841;1;CA3;150;M;0.6;90.0;0.0;Canon industrial general
1;AB;2025;841;2;CA4;150;M;1.2;180.0;0.0;Canon industrial especific
1;AB;2025;841;3;CA5;270.0;P;10.0;27.0;10.0;IVA canon
1;AB;2025;841;4;CL1;150;M;0.4;60.0;0.0;Clavegueram tram 1
1;AB;2025;841;5;CL2;135;M;0.6;81.0;0.0;Clavegueram tram 2
1;AB;2025;841;6;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2025;841;7;TAM;1;U;120.0;120.0;0.0;TAMGREM
1;AB;2025;842;1;CA3;194;M;0.6;116.4;0.0;Canon industrial general
1;AB;2025;842;2;CA4;194;M;1.2;232.8;0.0;Canon industrial especific
1;AB;2025;842;3;CA5;349.2;P;10.0;34.92;10.0;IVA canon
1;AB;2025;842;4;CL1;194;M;0.4;77.6;0.0;Clavegueram tram 1
1;AB;2025;842;5;CL2;179;M;0.6;107.4;0.0;Clavegueram tram 2
1;AB;2025;842;6;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2025;842;7;TAM;1;U;120.0;120.0;0.0;TAMGREM
1;AB;2025;843;1;CA3;155;M;0.6;93.0;0.0;Canon industrial general
1;AB;2025;843;2;CA4;155;M;1.2;186.0;0.0;Canon industrial especific
1;AB;2025;843;3;CA5;279.0;P;10.0;27.9;10.0;IVA canon
1;AB;2025;843;4;CL1;155;M;0.4;62.0;0.0;Clavegueram tram 1
1;AB;2025;843;5;CL2;140;M;0.6;84.0;0.0;Clavegueram tram 2
1;AB;2025;843;6;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2025;843;7;TAM;1;U;120.0;120.0;0.0;TAMGREM
1;AB;2025;844;1;CA3;199;M;0.6;119.4;0.0;Canon industrial general
1;AB;2025;844;2;CA4;199;M;1.2;238.8;0.0;Canon industrial especific
1;AB;2025;844;3;CA5;358.2;P;10.0;35.82;10.0;IVA canon
1;AB;2025;844;4;CL1;199;M;0.4;79.6;0.0;Clavegueram tram 1
1;AB;2025;844;5;CL2;184;M;0.6;110.4;0.0;Clavegueram tram 2
1;AB;2025;844;6;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2025;844;7;TAM;1;U;120.0;120.0;0.0;TAMGREM
1;AB;2025;845;1;CA3;202;M;0.6;121.2;0.0;Canon industrial general
1;AB;2025;845;2;CA4;202;M;1.2;242.4;0.0;Canon industrial especific
1;AB;2025;845;3;CA5;363.6;P;10.0;36.36;10.0;IVA canon
1;AB;2025;845;4;CL1;202;M;0.4;80.8;0.0;Clavegueram tram 1
1;AB;2025;845;5;CL2;187;M;0.6;112.2;0.0;Clavegueram tram 2
1;AB;2025;845;6;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2025;845;7;TAM;1;U;120.0;120.0;0.0;TAMGREM
1;AB;2025;846;1;CA3;205;M;0.6;123.0;0.0;Canon industrial general
1;AB;2025;846;2;CA4;205;M;1.2;246.0;0.0;Canon industrial especific
1;AB;2025;846;3;CA5;369.0;P;10.0;36.9;10.0;IVA canon
1;AB;2025;846;4;CL1;205;M;0.4;82.0;0.0;Clavegueram tram 1
1;AB;2025;846;5;CL2;190;M;0.6;114.0;0.0;Clavegueram tram 2
1;AB;2025;846;6;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2025;846;7;TAM;1;U;120.0;120.0;0.0;TAMGREM
1;AB;2025;847;1;CA3;181;M;0.6;108.6;0.0;Canon industrial general
1;AB;2025;847;2;CA4;181;M;1.2;217.2;0.0;Canon industrial especific
1;AB;2025;847;3;CA5;325.8;P;10.0;32.58;10.0;IVA canon
1;AB;2025;847;4;CL1;181;M;0.4;72.4;0.0;Clavegueram tram 1
1;AB;2025;847;5;CL2;166;M;0.6;99.6;0.0;Clavegueram tram 2
1;AB;2025;847;6;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2025;847;7;TAM;1;U;120.0;120.0;0.0;TAMGREM
1;AB;2025;848;1;CA3;168;M;0.6;100.8;0.0;Canon industrial general
1;AB;2025;848;2;CA4;168;M;1.2;201.6;0.0;Canon industrial especific
1;AB;2025;848;3;CA5;302.4;P;10.0;30.24;10.0;IVA canon
1;AB;2025;848;4;CL1;168;M;0.4;67.2;0.0;Clavegueram tram 1
1;AB;2025;848;5;CL2;153;M;0.6;91.8;0.0;Clavegueram tram 2
1;AB;2025;848;6;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2025;848;7;TAM;1;U;120.0;120.0;0.0;TAMGREM
1;AB;2025;849;1;CA3;210;M;0.6;126.0;0.0;Canon industrial general
1;AB;2025;849;2;CA4;210;M;1.2;252.0;0.0;Canon industrial especific
1;AB;2025;849;3;CA5;378.0;P;10.0;37.8;10.0;IVA canon
1;AB;2025;849;4;CL1;210;M;0.4;84.0;0.0;Clavegueram tram 1
1;AB;2025;849;5;CL2;195;M;0.6;117.0;0.0;Clavegueram tram 2
1;AB;2025;849;6;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2025;849;7;TAM;1;U;120.0;120.0;0.0;TAMGREM
1;AB;2025;850;1;CA3;189;M;0.6;113.4;0.0;Canon industrial general
1;AB;2025;850;2;CA4;189;M;1.2;226.8;0.0;Canon industrial especific
1;AB;2025;850;3;CA5;340.2;P;10.0;34.02;10.0;IVA canon
1;AB;2025;850;4;CL1;189;M;0.4;75.6;0.0;Clavegueram tram 1
1;AB;2025;850;5;CL2;174;M;0.6;104.4;0.0;Clavegueram tram 2
1;AB;2025;850;6;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2025;850;7;TAM;1;U;120.0;120.0;0.0;TAMGREM
1;AB;2025;851;1;CA3;190;M;0.6;114.0;0.0;Canon industrial general
1;AB;2025;851;2;CA4;190;M;1.2;228.0;0.0;Canon industrial especific
1;AB;2025;851;3;CA5;342.0;P;10.0;34.2;10.0;IVA canon
1;AB;2025;851;4;CL1;190;M;0.4;76.0;0.0;Clavegueram tram 1
1;AB;2025;851;5;CL2;175;M;0.6;105.0;0.0;Clavegueram tram 2
1;AB;2025;851;6;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2025;851;7;TAM;1;U;120.0;120.0;0.0;TAMGREM
1;AB;2025;852;1;CA3;168;M;0.6;100.8;0.0;Canon industrial general
1;AB;2025;852;2;CA4;168;M;1.2;201.6;0.0;Canon industrial especific
1;AB;2025;852;3;CA5;302.4;P;10.0;30.24;10.0;IVA canon
1;AB;2025;852;4;CL1;168;M;0.4;67.2;0.0;Clavegueram tram 1
1;AB;2025;852;5;CL2;153;M;0.6;91.8;0.0;Clavegueram tram 2
1;AB;2025;852;6;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2025;852;7;TAM;1;U;120.0;120.0;0.0;TAMGREM
1;AB;2026;579;1;CA3;174;M;0.6;104.4;0.0;Canon industrial general
1;AB;2026;579;2;CA4;174;M;1.2;208.8;0.0;Canon industrial especific
1;AB;2026;579;3;CA5;313.2;P;10.0;31.32;10.0;IVA canon
1;AB;2026;579;4;CL1;174;M;0.4;69.6;0.0;Clavegueram tram 1
1;AB;2026;579;5;CL2;159;M;0.6;95.4;0.0;Clavegueram tram 2
1;AB;2026;579;6;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2026;579;7;TAM;1;U;120.0;120.0;0.0;TAMGREM
1;AB;2026;580;1;CA3;189;M;0.6;113.4;0.0;Canon industrial general
1;AB;2026;580;2;CA4;189;M;1.2;226.8;0.0;Canon industrial especific
1;AB;2026;580;3;CA5;340.2;P;10.0;34.02;10.0;IVA canon
1;AB;2026;580;4;CL1;189;M;0.4;75.6;0.0;Clavegueram tram 1
1;AB;2026;580;5;CL2;174;M;0.6;104.4;0.0;Clavegueram tram 2
1;AB;2026;580;6;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2026;580;7;TAM;1;U;120.0;120.0;0.0;TAMGREM
1;AB;2026;581;1;CA3;206;M;0.6;123.6;0.0;Canon industrial general
1;AB;2026;581;2;CA4;206;M;1.2;247.2;0.0;Canon industrial especific
1;AB;2026;581;3;CA5;370.8;P;10.0;37.08;10.0;IVA canon
1;AB;2026;581;4;CL1;206;M;0.4;82.4;0.0;Clavegueram tram 1
1;AB;2026;581;5;CL2;191;M;0.6;114.6;0.0;Clavegueram tram 2
1;AB;2026;581;6;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2026;581;7;TAM;1;U;120.0;120.0;0.0;TAMGREM
1;AB;2026;582;1;CA3;201;M;0.6;120.6;0.0;Canon industrial general
1;AB;2026;582;2;CA4;201;M;1.2;241.2;0.0;Canon industrial especific
1;AB;2026;582;3;CA5;361.8;P;10.0;36.18;10.0;IVA canon
1;AB;2026;582;4;CL1;201;M;0.4;80.4;0.0;Clavegueram tram 1
1;AB;2026;582;5;CL2;186;M;0.6;111.6;0.0;Clavegueram tram 2
1;AB;2026;582;6;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2026;582;7;TAM;1;U;120.0;120.0;0.0;TAMGREM
1;AB;2026;583;1;CA3;175;M;0.6;105.0;0.0;Canon industrial general
1;AB;2026;583;2;CA4;175;M;1.2;210.0;0.0;Canon industrial especific
1;AB;2026;583;3;CA5;315.0;P;10.0;31.5;10.0;IVA canon
1;AB;2026;583;4;CL1;175;M;0.4;70.0;0.0;Clavegueram tram 1
1;AB;2026;583;5;CL2;160;M;0.6;96.0;0.0;Clavegueram tram 2
1;AB;2026;583;6;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2026;583;7;TAM;1;U;120.0;120.0;0.0;TAMGREM
1;AB;2026;584;1;CA3;184;M;0.6;110.4;0.0;Canon industrial general
1;AB;2026;584;2;CA4;184;M;1.2;220.8;0.0;Canon industrial especific
1;AB;2026;584;3;CA5;331.2;P;10.0;33.12;10.0;IVA canon
1;AB;2026;584;4;CL1;184;M;0.4;73.6;0.0;Clavegueram tram 1
1;AB;2026;584;5;CL2;169;M;0.6;101.4;0.0;Clavegueram tram 2
1;AB;2026;584;6;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2026;584;7;TAM;1;U;120.0;120.0;0.0;TAMGREM
1;AB;2026;585;1;CA3;182;M;0.6;109.2;0.0;Canon industrial general
1;AB;2026;585;2;CA4;182;M;1.2;218.4;0.0;Canon industrial especific
1;AB;2026;585;3;CA5;327.6;P;10.0;32.76;10.0;IVA canon
1;AB;2026;585;4;CL1;182;M;0.4;72.8;0.0;Clavegueram tram 1
1;AB;2026;585;5;CL2;167;M;0.6;100.2;0.0;Clavegueram tram 2
1;AB;2026;585;6;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2026;585;7;TAM;1;U;120.0;120.0;0.0;TAMGREM
1;AB;2023;565;1;CA3;176;M;0.5;88.0;0.0;Canon industrial general
1;AB;2023;565;2;CA4;176;M;1.0;176.0;0.0;Canon industrial especific
1;AB;2023;565;3;CA5;264.0;P;10.0;26.4;10.0;IVA canon
1;AB;2023;565;4;CL1;176;M;0.4;70.4;0.0;Clavegueram tram 1
1;AB;2023;565;5;CL2;161;M;0.6;96.6;0.0;Clavegueram tram 2
1;AB;2023;565;6;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2023;565;7;TAM;1;U;120.0;120.0;0.0;TAMGREM
1;AB;2023;566;1;CA3;168;M;0.5;84.0;0.0;Canon industrial general
1;AB;2023;566;2;CA4;168;M;1.0;168.0;0.0;Canon industrial especific
1;AB;2023;566;3;CA5;252.0;P;10.0;25.2;10.0;IVA canon
1;AB;2023;566;4;CL1;168;M;0.4;67.2;0.0;Clavegueram tram 1
1;AB;2023;566;5;CL2;153;M;0.6;91.8;0.0;Clavegueram tram 2
1;AB;2023;566;6;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2023;566;7;TAM;1;U;120.0;120.0;0.0;TAMGREM
1;AB;2024;711;1;CA3;196;M;0.6;117.6;0.0;Canon industrial general
1;AB;2024;711;2;CA4;196;M;1.2;235.2;0.0;Canon industrial especific
1;AB;2024;711;3;CA5;352.8;P;10.0;35.28;10.0;IVA canon
1;AB;2024;711;4;CL1;196;M;0.4;78.4;0.0;Clavegueram tram 1
1;AB;2024;711;5;CL2;181;M;0.6;108.6;0.0;Clavegueram tram 2
1;AB;2024;711;6;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2024;711;7;TAM;1;U;120.0;120.0;0.0;TAMGREM
1;AB;2024;712;1;CA3;192;M;0.6;115.2;0.0;Canon industrial general
1;AB;2024;712;2;CA4;192;M;1.2;230.4;0.0;Canon industrial especific
1;AB;2024;712;3;CA5;345.6;P;10.0;34.56;10.0;IVA canon
1;AB;2024;712;4;CL1;192;M;0.4;76.8;0.0;Clavegueram tram 1
1;AB;2024;712;5;CL2;177;M;0.6;106.2;0.0;Clavegueram tram 2
1;AB;2024;712;6;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2024;712;7;TAM;1;U;120.0;120.0;0.0;TAMGREM
1;AB;2024;713;1;CA3;216;M;0.6;129.6;0.0;Canon industrial general
1;AB;2024;713;2;CA4;216;M;1.2;259.2;0.0;Canon industrial especific
1;AB;2024;713;3;CA5;388.8;P;10.0;38.88;10.0;IVA canon
1;AB;2024;713;4;CL1;216;M;0.4;86.4;0.0;Clavegueram tram 1
1;AB;2024;713;5;CL2;201;M;0.6;120.6;0.0;Clavegueram tram 2
1;AB;2024;713;6;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2024;713;7;TAM;1;U;120.0;120.0;0.0;TAMGREM
1;AB;2024;714;1;CA3;218;M;0.6;130.8;0.0;Canon industrial general
1;AB;2024;714;2;CA4;218;M;1.2;261.6;0.0;Canon industrial especific
1;AB;2024;714;3;CA5;392.4;P;10.0;39.24;10.0;IVA canon
1;AB;2024;714;4;CL1;218;M;0.4;87.2;0.0;Clavegueram tram 1
1;AB;2024;714;5;CL2;203;M;0.6;121.8;0.0;Clavegueram tram 2
1;AB;2024;714;6;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2024;714;7;TAM;1;U;120.0;120.0;0.0;TAMGREM
1;AB;2024;715;1;CA3;189;M;0.6;113.4;0.0;Canon industrial general
1;AB;2024;715;2;CA4;189;M;1.2;226.8;0.0;Canon industrial especific
1;AB;2024;715;3;CA5;340.2;P;10.0;34.02;10.0;IVA canon
1;AB;2024;715;4;CL1;189;M;0.4;75.6;0.0;Clavegueram tram 1
1;AB;2024;715;5;CL2;174;M;0.6;104.4;0.0;Clavegueram tram 2
1;AB;2024;715;6;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2024;715;7;TAM;1;U;120.0;120.0;0.0;TAMGREM
1;AB;2024;716;1;CA3;217;M;0.6;130.2;0.0;Canon industrial general
1;AB;2024;716;2;CA4;217;M;1.2;260.4;0.0;Canon industrial especific
1;AB;2024;716;3;CA5;390.6;P;10.0;39.06;10.0;IVA canon
1;AB;2024;716;4;CL1;217;M;0.4;86.8;0.0;Clavegueram tram 1
1;AB;2024;716;5;CL2;202;M;0.6;121.2;0.0;Clavegueram tram 2
1;AB;2024;716;6;CON;1;U;1.5;1.5;10.0;Conservacio comptador
1;AB;2024;716;7;TAM;1;U;120.0;120.0;0.0;TAMGREM
1;AB;2024;717;1;CA3;222;M;0.6;133.2;0.0;Canon industrial general
1;AB;2024;717;2;CA4;222;M;1.2;266.4;0.0;Canon industrial especific
1;AB;2024;717;3;CA5;399.6;P;10.0;39.96;10.0;IVA canon
